peso_carne_g,tipo_pan,nivel_coccion,cantidad_queso_g,cantidad_salsa_ml,vegetales,cantidad_papas_g,gaseosa_ml,precio_usd,calidad
129.46273423096184,integral,medio,28.057418086291204,27,cebolla,152.82394789955697,448,5.43,buena
202.06311723043203,blanco,medio,23.921913305401397,25,ninguno,97.06312445285143,251,10.87,excelente
232.68863218720998,ajonjoli,crudo,19.37304485118634,23,lechuga,133.88731385992327,371,7.74,regular
177.37183483554293,integral,medio,11.642565467740758,6,ninguno,138.3336487576211,436,6.33,regular
92.31826706868493,ajonjoli,crudo,14.132349871124879,26,cebolla,127.79756384559552,439,9.62,regular
141.2699857406417,integral,medio,22.07099878132048,19,lechuga,174.7636011211244,429,12.59,regular
211.75384271709316,blanco,bien_cocido,11.453938391130777,30,tomate,100.54551888446585,483,7.98,regular
176.25589139634002,ajonjoli,crudo,17.101486713538034,15,ninguno,97.47071901129874,445,7.97,excelente
189.5369707892886,integral,bien_cocido,29.428089620953138,21,lechuga,145.17647767019696,385,14.77,buena
164.41405045113248,blanco,medio,14.806793543726444,14,tomate,158.8585779323976,325,11.26,excelente
91.64962760355439,integral,crudo,32.670667541303516,23,lechuga,80.78525135111218,396,8.23,excelente
142.26190692732655,ajonjoli,crudo,25.64391693485795,19,tomate,113.7807625255628,438,11.4,excelente
178.5595557712677,integral,bien_cocido,20.337895801237327,10,lechuga,112.82326972162672,385,5.25,buena
140.49648566014346,integral,crudo,16.818012804763384,13,lechuga,190.67002390111637,468,13.61,regular
192.6876162538268,ajonjoli,crudo,17.549096591500177,18,tomate,82.20256226860286,441,10.86,mala
205.11599254188846,blanco,medio,20.59935811128341,9,ninguno,175.0465890492681,301,8.55,regular
210.1963079807529,integral,crudo,48.40203775939558,25,cebolla,140.16264110044506,447,7.67,buena
211.845926126116,ajonjoli,bien_cocido,23.881855711877108,17,tomate,191.89297134211762,424,8.39,buena
103.02384581699563,integral,crudo,26.41078268573188,27,lechuga,55.70996637028854,367,9.0,buena
167.92701213282083,ajonjoli,crudo,49.09554311637791,25,ninguno,158.82212066784874,424,10.01,mala
241.8320005052304,blanco,medio,11.68847712548477,19,ninguno,113.52660569189356,272,11.25,mala
224.09593081782745,integral,crudo,27.955866729904134,7,tomate,82.19257631274289,364,7.5,regular
142.20910541363227,blanco,crudo,17.584096115191596,18,lechuga,90.99521366863986,334,5.57,regular
209.06898992529312,integral,crudo,38.91089593796823,30,ninguno,92.0780396885711,370,14.57,excelente
229.66216686719017,integral,bien_cocido,49.30103351631664,5,lechuga,106.50593643597578,475,14.48,excelente
229.9153717813701,ajonjoli,bien_cocido,18.02053342671143,10,ninguno,151.69120702789564,361,12.11,buena
218.43425798029173,integral,bien_cocido,11.023012660485536,18,lechuga,190.36259629249804,450,9.78,regular
175.63791290393806,ajonjoli,bien_cocido,17.264954177450452,25,lechuga,166.5365050802626,355,14.75,buena
214.04604655206816,ajonjoli,bien_cocido,20.379089903455107,24,cebolla,144.85885731429846,255,12.01,regular
195.584306785918,ajonjoli,bien_cocido,44.16553447433235,17,cebolla,109.86828878009374,463,14.74,regular
171.2090761639364,blanco,crudo,30.039569850982815,23,cebolla,57.701422955250095,457,8.65,regular
249.09329263929462,ajonjoli,bien_cocido,18.754478835401382,10,cebolla,55.071170617480405,350,14.2,excelente
207.23245251680947,blanco,medio,34.57500665823032,10,lechuga,131.65278236869395,336,5.99,buena
218.0821026964332,ajonjoli,bien_cocido,37.056029534142894,8,tomate,178.6194272356685,411,8.04,regular
116.53658009576556,ajonjoli,bien_cocido,32.0307732040757,14,ninguno,160.0419672061951,361,10.44,buena
107.88654055437013,blanco,bien_cocido,13.811400166445896,12,ninguno,63.840149570940525,300,6.59,mala
164.55644621703186,blanco,crudo,11.035280288673697,13,lechuga,99.91670774902171,283,12.54,buena
215.06381405508134,ajonjoli,bien_cocido,17.531172736865127,28,tomate,141.01741824175264,480,12.53,excelente
127.95114832966476,ajonjoli,crudo,23.67705565543593,13,cebolla,177.15287524844354,452,9.17,regular
148.24937346164663,ajonjoli,crudo,41.34055364320086,27,lechuga,124.48596985555531,432,13.7,mala
139.35449937222268,ajonjoli,crudo,47.12365686850241,12,lechuga,117.77419808168362,333,8.67,buena
185.39775221473778,blanco,bien_cocido,10.699169002813878,13,cebolla,159.1475787044792,334,11.16,regular
236.37176255665332,integral,bien_cocido,40.585635216495206,10,tomate,185.85520342528324,335,8.36,mala
192.05883134791702,integral,bien_cocido,28.04001331791676,20,ninguno,55.90654606740611,278,10.62,regular
93.15492299604674,ajonjoli,crudo,42.993856918150335,30,lechuga,196.77312906894352,494,14.99,regular
196.43311656880832,blanco,bien_cocido,22.916315273586576,22,tomate,103.09529110636521,385,13.07,excelente
117.90098538667635,integral,crudo,24.46182826011492,27,ninguno,168.32008476278298,382,7.13,excelente
97.70198316964905,integral,crudo,27.420866815165553,11,lechuga,174.11041200110066,299,7.47,regular
81.47595603681344,ajonjoli,medio,33.11973111723039,30,ninguno,74.54316152999303,363,5.26,excelente
107.19904833692323,ajonjoli,bien_cocido,40.904641542042285,27,cebolla,83.36965230191112,468,5.36,buena
197.75598982151087,blanco,bien_cocido,36.3339314065771,11,cebolla,100.74826131302021,342,11.97,regular
223.75265593266465,blanco,medio,17.43933525439836,22,cebolla,186.82475044624542,473,14.5,mala
123.53492558524215,integral,crudo,15.958285244011616,27,tomate,61.101551001060194,350,9.95,buena
227.97808409216623,integral,medio,25.50378158690219,10,tomate,76.71640705652008,284,10.24,mala
151.10132317386046,ajonjoli,bien_cocido,28.822328936242215,23,lechuga,178.74729552539287,388,10.25,buena
203.71078770365443,integral,bien_cocido,37.42060018137418,28,cebolla,176.12455145228319,280,9.47,regular
245.44065656643394,ajonjoli,bien_cocido,43.95142630519573,13,ninguno,192.66712247590314,456,8.46,mala
155.0703442062998,ajonjoli,medio,30.086797250105953,16,lechuga,120.61954780373182,264,6.1,regular
166.74373187596828,integral,medio,39.97472149330272,25,cebolla,75.87009089808683,453,6.86,regular
125.09678484547811,ajonjoli,medio,47.971970531662016,24,cebolla,194.0542884023163,352,7.24,excelente
235.5706014794557,ajonjoli,bien_cocido,28.421291659530496,21,cebolla,153.87989080957428,265,6.41,buena
209.72491794066224,blanco,crudo,40.699560893813924,16,tomate,87.88735127246008,261,14.08,buena
246.8261010904248,blanco,medio,43.65205266382187,28,tomate,122.09926493229618,350,14.86,regular
223.8191444715647,blanco,medio,28.474039111772793,19,tomate,61.32385104268038,399,12.96,mala
127.56780194769946,blanco,medio,32.707147845601085,27,lechuga,161.46838689792355,473,12.89,regular
245.1288840343597,ajonjoli,crudo,16.33088638458218,8,ninguno,137.92216275066176,251,6.47,regular
81.42057353771526,ajonjoli,crudo,39.8798687557234,27,ninguno,174.5772283951087,428,10.32,mala
241.1526200747658,blanco,crudo,32.13984031514725,11,cebolla,104.05132323174234,254,10.91,mala
122.6621417728666,integral,crudo,37.26887971048389,12,ninguno,155.20823830856284,317,13.33,regular
91.80585758846638,blanco,medio,42.588517233365984,6,cebolla,161.43933321280377,464,7.9,mala
167.04212551733355,ajonjoli,crudo,42.97011678551947,29,lechuga,83.09861530771312,433,11.82,regular
240.6423871594622,ajonjoli,bien_cocido,18.725959494527228,13,lechuga,188.128937790687,373,8.61,excelente
215.49423355643253,integral,crudo,43.28863421772786,22,cebolla,116.74937803877832,492,7.48,buena
111.2092162507495,integral,medio,45.23259309464081,13,lechuga,104.47555135553802,271,5.54,excelente
181.73974920353908,ajonjoli,crudo,28.69459657624731,14,ninguno,57.06840565302714,276,7.08,regular
84.81167077001408,blanco,crudo,40.70943680089796,21,lechuga,198.08374349726225,255,14.21,mala
238.2632039723138,ajonjoli,medio,39.13342474639009,6,ninguno,144.37837380817479,370,5.76,regular
221.01479970163848,ajonjoli,bien_cocido,47.42012485706909,20,ninguno,111.7189533623235,453,8.3,mala
187.4242657118927,integral,medio,43.90683680673776,9,ninguno,108.07589694003332,406,9.9,mala
149.32369028087072,integral,medio,32.29605449538339,9,tomate,175.98552568857878,345,11.7,regular
132.39757143329325,ajonjoli,bien_cocido,15.900199569300524,27,lechuga,121.82324563622612,358,8.51,buena
195.60070536850668,blanco,bien_cocido,46.27960307998389,30,tomate,123.1098318296242,473,6.0,regular
237.75750790862298,blanco,medio,23.633185037590472,14,cebolla,169.26632539610574,453,7.18,regular
239.46464563012424,ajonjoli,bien_cocido,47.45764610612105,6,lechuga,52.45781925894315,341,11.69,buena
167.42769553988984,ajonjoli,medio,36.930959884574946,24,ninguno,128.94211272260418,447,12.8,mala
197.80172705042554,ajonjoli,bien_cocido,21.06837378988484,11,ninguno,194.1204806701904,395,14.72,regular
173.43685459275733,integral,bien_cocido,22.672394511544915,15,ninguno,72.82417629665557,497,14.25,mala
114.12318555727299,blanco,medio,34.294158242005516,8,tomate,58.73569908925067,491,5.83,buena
177.35981221259794,integral,bien_cocido,31.329744744510442,12,tomate,174.17768301641445,274,7.14,mala
185.0602114407339,blanco,crudo,28.8213796701898,11,ninguno,88.92780041921932,352,6.83,mala
146.44838454403717,ajonjoli,medio,19.06166759897282,14,ninguno,72.31607342529512,364,9.35,excelente
125.4769286449224,blanco,medio,32.113823305785324,6,tomate,146.09570271565858,482,7.29,regular
87.88637047570127,blanco,crudo,17.75786985824917,19,ninguno,73.07311972143792,401,14.75,regular
91.17232971225732,blanco,bien_cocido,38.0901532448543,28,tomate,121.19823125311693,376,14.02,regular
82.68741173993337,ajonjoli,bien_cocido,10.80782192050949,20,cebolla,69.92886296940549,426,8.52,regular
172.4561348834369,blanco,crudo,25.818132280039944,17,tomate,66.55128665729359,366,12.06,excelente
144.65385761216524,ajonjoli,bien_cocido,20.085921316331913,19,lechuga,188.4548574443015,407,13.18,mala
152.2775573334273,ajonjoli,crudo,16.456610327065366,5,tomate,159.99223699370805,339,7.37,excelente
182.42841493703875,ajonjoli,medio,22.183058080461493,16,cebolla,135.98187424255048,332,5.71,mala
214.2140920508262,ajonjoli,crudo,38.78288303408239,9,tomate,86.86089777864578,405,12.87,buena
113.04443260051893,integral,bien_cocido,36.75174701705869,17,cebolla,198.14259619562844,482,11.63,buena
234.97001708461462,blanco,medio,29.4304358501325,8,ninguno,141.64403452093998,379,5.24,buena
173.99961430436952,integral,medio,15.749158391614198,26,lechuga,76.01683332597142,264,6.45,buena
149.13995517647444,ajonjoli,bien_cocido,32.531057525218685,26,cebolla,76.12916472920945,284,14.06,regular
228.30735054023913,integral,bien_cocido,16.570428626873888,25,ninguno,132.8104119210029,262,11.15,regular
179.20031999187768,blanco,bien_cocido,13.807440301698568,7,cebolla,166.0972121266564,482,8.64,buena
157.04787945971583,blanco,crudo,48.092266671051355,15,tomate,128.47607204409996,488,9.34,mala
231.54506987174557,ajonjoli,crudo,11.217833120316083,23,cebolla,52.274772464804215,332,10.76,mala
142.18725407556965,integral,medio,38.28496425564262,8,cebolla,173.9533538168377,460,8.6,buena
155.74921622608537,blanco,medio,49.44524471196822,12,cebolla,82.8887668319322,435,7.62,regular
198.27680800521,blanco,bien_cocido,13.756786973191453,30,lechuga,174.02850828384447,336,11.52,mala
236.67075979832342,blanco,bien_cocido,38.17993470123011,15,tomate,50.75579923983655,480,5.07,excelente
244.74962869543432,blanco,medio,22.62870225306674,7,ninguno,52.611573838040236,346,10.63,excelente
150.2337386104657,integral,bien_cocido,12.193758003836797,29,tomate,168.14016589833443,367,13.69,excelente
104.93472068413045,blanco,crudo,19.619740785021776,5,tomate,131.8507133523606,371,14.91,excelente
109.20817741370895,blanco,medio,37.022042728127325,13,cebolla,126.17123293802203,304,13.0,regular
245.7210093461003,blanco,bien_cocido,46.376311857448144,19,tomate,64.01395733727084,388,12.55,mala
235.8416070404175,integral,crudo,29.312278014751833,18,cebolla,93.71551038933106,429,10.0,excelente
174.50051868502067,blanco,bien_cocido,34.27300444731807,19,ninguno,64.33600571340128,467,12.95,mala
159.12434756265077,ajonjoli,bien_cocido,33.10851780879315,10,tomate,182.3090089537478,372,10.22,regular
100.22323733565169,integral,bien_cocido,43.580615555234,5,cebolla,196.28460132152748,482,13.94,buena
119.08353893365762,ajonjoli,crudo,45.2132254444335,6,lechuga,141.98562393631053,398,6.63,regular
222.65457700427345,integral,medio,30.76251385578958,22,tomate,131.3603895059162,382,14.85,excelente
249.11873690418594,blanco,crudo,27.82630338033109,13,lechuga,87.80574262788952,480,12.53,buena
107.88303778680984,ajonjoli,crudo,25.96783953039749,28,lechuga,92.29703025630423,268,9.67,excelente
182.6548153208704,blanco,crudo,43.68707085744513,15,cebolla,108.64671913936473,455,14.78,regular
234.3906609721119,integral,medio,29.850736771904536,11,ninguno,193.39051841306488,299,7.75,buena
232.98818625922814,blanco,medio,28.948849691789928,20,tomate,180.00815917107883,383,14.56,mala
129.0202235775848,blanco,medio,42.98675354658717,16,ninguno,52.70159233818957,360,7.61,mala
243.17165684382425,ajonjoli,crudo,31.446939571976632,5,tomate,163.3184015559776,497,8.72,regular
152.6906325818457,ajonjoli,crudo,11.778584830755022,23,tomate,174.89703810971872,401,12.93,regular
220.6595171172255,blanco,medio,27.894312522577337,14,tomate,67.96818948484366,369,10.22,mala
157.25120454603746,ajonjoli,medio,18.009057395948833,22,ninguno,107.98391963992945,344,10.78,regular
230.7333850194088,blanco,crudo,44.657748397819994,24,lechuga,92.23191772952734,265,10.79,regular
87.24273325952653,blanco,bien_cocido,21.74955334219158,14,lechuga,145.58229487417904,342,10.1,buena
129.88318958280166,integral,medio,19.43845064928553,6,cebolla,66.64339918760164,328,6.73,regular
122.60344251767566,integral,bien_cocido,20.219365252834706,20,cebolla,54.809999099290046,253,5.27,excelente
145.67831456027895,integral,medio,40.49778507280644,28,lechuga,162.11094017451381,394,9.34,buena
127.19989558498511,ajonjoli,bien_cocido,44.71675500009662,17,tomate,160.5257919028555,417,7.17,excelente
239.32928991367177,ajonjoli,bien_cocido,35.43388012755102,15,ninguno,198.90949606573508,340,6.33,mala
145.56321636391527,blanco,medio,26.13306578093443,28,ninguno,130.38361639423323,454,7.56,regular
174.90482708693003,blanco,crudo,41.293514827410185,7,ninguno,101.60733494789721,366,7.33,excelente
84.25380030192963,ajonjoli,crudo,12.178774834555135,6,lechuga,129.05792578758678,291,14.5,buena
182.2576430075187,ajonjoli,bien_cocido,49.31385552819555,15,tomate,194.6295543299929,263,6.79,buena
140.52063164293907,ajonjoli,medio,34.697256933599235,19,ninguno,106.66444449038892,387,9.56,buena
219.1404487400712,blanco,bien_cocido,36.865926062346155,13,lechuga,128.06699976292822,293,12.17,buena
249.14097693826818,ajonjoli,medio,32.67833873284962,12,tomate,135.68598557596766,281,13.59,mala
85.56122960036485,blanco,crudo,38.4431202992206,10,lechuga,83.37564049928281,438,10.29,regular
176.7620056511585,integral,crudo,15.577077965761745,8,lechuga,117.28868270360189,265,7.65,excelente
81.5912865279723,integral,medio,46.95013090180968,28,ninguno,154.07033666814118,426,14.18,mala
132.90116865215202,ajonjoli,crudo,20.022199526861574,5,tomate,103.40542000253419,261,7.87,regular
246.52850829509413,ajonjoli,medio,11.11625888273483,6,lechuga,123.13985512897618,264,6.06,excelente
88.00285523938324,ajonjoli,medio,41.989539995377164,23,cebolla,158.8848354640434,314,14.74,buena
180.58077428887592,ajonjoli,medio,37.41427944283549,21,lechuga,175.4991684587617,479,5.77,mala
119.48134247345956,blanco,bien_cocido,38.890728802356804,27,cebolla,142.253724131183,399,12.03,buena
93.50499688238482,integral,medio,32.69336167965873,11,ninguno,104.4531993452795,383,11.27,mala
174.05964325670533,blanco,crudo,11.04857873017632,12,cebolla,88.15062439253366,369,14.56,mala
188.58151275359825,blanco,medio,26.493122432360813,28,ninguno,59.03849078449745,470,9.85,regular
87.53022054376294,blanco,bien_cocido,14.556612834291718,23,tomate,55.60189329329987,450,12.98,mala
204.6298264050178,blanco,bien_cocido,31.214605602515814,13,ninguno,114.31187942709636,338,14.34,buena
223.85101181447646,blanco,crudo,19.945436547274277,21,lechuga,94.42102295826766,497,9.66,buena
81.3227712110371,ajonjoli,medio,46.93343097991312,7,cebolla,104.85490505213812,327,14.74,regular
193.00086076952724,ajonjoli,medio,37.21511382975521,12,tomate,69.19074064533848,276,14.74,regular
112.0943958583228,integral,bien_cocido,42.32499293959624,15,lechuga,146.94522443211602,352,13.67,regular
221.7377022233878,ajonjoli,medio,34.996455609097076,7,ninguno,139.08881299363836,340,5.92,excelente
189.56631472517984,ajonjoli,medio,13.971313259192426,6,cebolla,106.52665603312816,328,9.26,regular
243.58240595446455,blanco,bien_cocido,35.148648085160595,13,ninguno,58.01687703909614,266,12.29,buena
248.2847873665978,ajonjoli,medio,32.978591599584135,20,cebolla,96.96960529285444,380,12.39,mala
107.2401475453601,blanco,bien_cocido,49.3770652046097,19,cebolla,153.72599313654786,359,14.2,regular
122.02831813125454,integral,medio,30.434766426509196,14,cebolla,142.85655511703803,347,5.3,excelente
179.26712721300123,integral,bien_cocido,13.35613610705671,12,tomate,148.11184095399517,375,9.89,mala
225.24936589909805,integral,crudo,14.74948455494616,27,cebolla,186.171317183718,287,11.14,regular
240.98466088936485,ajonjoli,crudo,32.10714699649784,22,lechuga,141.55340479220422,338,5.08,excelente
200.54392553026645,integral,crudo,37.29847722500414,17,tomate,133.151797509632,455,6.98,buena
220.87184664626136,ajonjoli,bien_cocido,48.088379208425096,7,cebolla,71.84134386127054,325,14.02,buena
244.32564078689484,integral,crudo,17.429311738708932,6,tomate,124.51021853506477,274,8.95,mala
223.90049270325378,integral,crudo,10.917641194186096,16,tomate,118.05728833432497,307,5.97,mala
197.02975374930463,integral,crudo,14.977782770113768,10,tomate,77.94720572718049,268,14.28,excelente
228.89475923831014,integral,crudo,37.542210955648905,18,ninguno,155.46349977145363,336,6.14,buena
221.0895265617059,ajonjoli,crudo,39.9580578053899,27,lechuga,74.57556668007354,358,11.45,buena
122.9900143745627,ajonjoli,medio,13.395723417920319,13,tomate,101.64511592265653,414,8.09,mala
167.73807683388404,integral,bien_cocido,41.353600008488215,9,tomate,168.60907886629957,363,13.89,excelente
211.2832021354391,integral,bien_cocido,30.897493369213976,16,tomate,106.48459089520755,353,7.92,excelente
138.84641536340712,blanco,crudo,12.508244327572022,14,cebolla,146.25205751573966,292,11.58,buena
117.71796710418806,blanco,bien_cocido,32.705350788670756,22,ninguno,189.49512381128477,416,9.02,mala
95.57241737080237,integral,medio,37.62294286893392,9,cebolla,198.47845122470378,369,10.18,excelente
192.91485323233232,ajonjoli,crudo,42.12386858195683,24,tomate,163.27734233773222,402,8.46,excelente
201.98905063259105,ajonjoli,medio,13.831013285979408,14,ninguno,121.46933327868729,303,8.72,excelente
228.96250861031146,blanco,medio,39.27457904823012,8,tomate,98.33503785823945,273,11.5,mala
163.51717124323892,blanco,crudo,36.26405689606322,13,lechuga,108.44573438056176,344,5.98,excelente
106.20967512356022,blanco,crudo,47.07524285838607,22,ninguno,178.1957855711777,329,8.71,buena
81.9924527071223,blanco,bien_cocido,32.14975074970371,25,ninguno,61.0364452718413,430,14.0,regular
162.47357381917885,ajonjoli,crudo,29.71882420373835,6,lechuga,175.99159525895303,416,5.68,regular
90.96271702136659,blanco,medio,27.88287878137198,13,cebolla,93.88447555257818,492,12.87,excelente
241.21451602233134,blanco,bien_cocido,11.14316495909681,6,lechuga,133.81732814929438,261,14.73,regular
188.86944348764592,ajonjoli,medio,10.995457913438788,20,cebolla,64.57048763451935,350,9.7,regular
138.46812108610413,ajonjoli,bien_cocido,19.302715294130035,24,tomate,194.01800267495076,279,7.93,regular
211.36755177085067,ajonjoli,crudo,37.7524154537015,10,tomate,116.75286620100728,484,11.03,excelente
230.29761587084138,blanco,medio,38.41884473379778,18,ninguno,78.12795517640882,433,5.99,excelente
146.76152885610338,integral,bien_cocido,13.276027132547142,23,tomate,150.8244039435374,470,13.87,excelente
157.06015959918332,ajonjoli,medio,13.137480911187511,18,tomate,141.05578979675096,453,11.12,excelente
195.41395325037738,integral,bien_cocido,35.255818285365294,25,tomate,108.9664253089567,415,10.26,regular
192.73961748123685,blanco,medio,10.990531037432039,12,lechuga,192.3525761429421,414,9.32,mala
240.10764363761456,ajonjoli,crudo,13.977219961651986,19,lechuga,196.90132837289804,411,10.29,excelente
201.06505025180488,blanco,crudo,31.27927611161266,5,cebolla,91.23878271225692,425,13.47,buena
156.4205641811526,integral,medio,16.723547879232047,21,lechuga,98.95781711273884,379,11.09,buena
95.69235531421778,blanco,medio,45.54790506368158,26,cebolla,62.06163998672789,409,6.48,excelente
106.04377639253742,ajonjoli,crudo,33.56007750679943,6,cebolla,62.953498348577895,462,5.77,mala
108.2906040768583,ajonjoli,medio,26.722209469335162,19,lechuga,169.66099084597036,320,11.94,buena
195.11804337499615,blanco,medio,19.562482115155323,30,cebolla,120.31255280113615,479,8.94,buena
241.08689137975796,blanco,bien_cocido,42.11128773606572,24,cebolla,186.94712002428128,497,10.65,buena
177.14121633380137,integral,medio,20.095290874367695,22,cebolla,141.30310217257846,471,14.57,regular
111.28156338702658,ajonjoli,crudo,41.60036449781373,6,ninguno,88.41542333061159,427,11.75,mala
92.26867460647878,blanco,crudo,15.74030486417393,16,ninguno,143.512287366229,402,8.76,mala
133.47275147759268,integral,medio,37.076264001605985,13,tomate,64.7420558630563,280,5.49,mala
196.4289227863845,ajonjoli,bien_cocido,16.551745462539238,26,tomate,62.12030086359788,488,13.21,buena
153.67848254080042,blanco,crudo,20.60124950957782,14,lechuga,175.41820598092747,410,12.46,excelente
119.86340438621212,ajonjoli,crudo,16.341188449934076,22,ninguno,124.50958932364203,353,14.31,mala
230.5025119881266,integral,medio,36.84193039228486,19,lechuga,126.98849428773882,302,14.36,mala
134.6558605062464,ajonjoli,crudo,25.473282090242087,24,tomate,135.1035923050081,400,10.01,mala
156.79315417241727,ajonjoli,bien_cocido,13.308333526548605,20,cebolla,51.06668989585511,402,5.5,excelente
205.16804719784386,blanco,bien_cocido,45.92811064969273,15,lechuga,99.30745904712218,359,12.99,buena
247.2334954489839,ajonjoli,bien_cocido,19.56500326431074,29,cebolla,173.52012768103154,337,7.46,regular
188.96438851163924,blanco,bien_cocido,30.429521181138494,13,tomate,146.1279218524728,438,12.12,mala
137.75773844280099,ajonjoli,medio,25.94547997069411,21,tomate,121.38719714947031,298,13.92,regular
93.62112993916827,ajonjoli,crudo,45.0809374954176,14,ninguno,54.71666849465427,429,7.96,excelente
228.06182072054733,integral,bien_cocido,19.24602616667993,12,ninguno,73.34419243297395,490,9.25,regular
108.60840837707445,blanco,bien_cocido,32.2824521106114,23,tomate,78.19963888936934,406,13.6,mala
203.5060482798446,ajonjoli,bien_cocido,30.41530164312053,15,ninguno,114.27740254151207,283,13.62,regular
237.05317699022052,ajonjoli,crudo,47.37702373352073,17,cebolla,119.92998694740423,310,6.82,buena
183.83121408946283,blanco,crudo,14.530838134481353,16,cebolla,142.8001019771436,492,14.7,mala
152.90413098585418,blanco,medio,22.23290322709076,7,lechuga,165.62551504048446,299,8.08,regular
160.07523111572772,integral,bien_cocido,37.88663305725249,20,lechuga,135.7093294159916,438,11.11,regular
144.72321555829862,blanco,crudo,38.988640340830244,14,tomate,111.47157762494477,359,8.37,regular
178.7247783679569,blanco,bien_cocido,22.343363435188586,17,tomate,143.1553298939727,336,6.12,regular
107.9883124597867,ajonjoli,medio,26.541208204241045,28,lechuga,186.92426862767869,358,5.56,excelente
216.80200962093008,ajonjoli,crudo,16.9141159680997,28,ninguno,184.30033948250576,444,14.72,mala
201.5639145762072,ajonjoli,medio,35.030141366192765,14,ninguno,194.76627041396807,389,8.09,mala
173.21408091033268,blanco,bien_cocido,19.321512604073693,12,cebolla,68.08642827058677,401,6.61,mala
138.5639179618111,blanco,crudo,20.434266899552412,13,lechuga,72.40484914484763,349,14.09,excelente
224.68067322658172,integral,medio,14.378919577759376,9,ninguno,158.8541980132149,432,9.78,mala
215.00266102689483,integral,crudo,22.040195178753716,8,cebolla,64.70107365448033,439,8.89,excelente
202.6915049950619,integral,bien_cocido,28.86141321418485,28,cebolla,192.90466039335774,444,7.82,excelente
125.32135615298512,blanco,medio,33.774093789612806,20,ninguno,60.54879569513772,482,7.25,buena
165.608719306025,ajonjoli,bien_cocido,46.23835309089182,9,lechuga,142.66684685337805,451,14.62,buena
231.16539489650356,integral,crudo,13.439885943724143,17,cebolla,139.97463980157383,313,9.11,mala
99.61339411165882,blanco,medio,13.650740557042766,25,cebolla,85.45412331692418,491,7.38,mala
110.69476548258444,ajonjoli,crudo,42.5768547813919,10,cebolla,103.32822020624573,410,6.5,buena
152.84020425512966,ajonjoli,crudo,39.81462373050773,21,lechuga,135.96766015825116,318,10.54,regular
93.6867349120389,ajonjoli,bien_cocido,46.35083553303347,21,ninguno,84.7479551312862,356,8.31,regular
182.25480613989012,integral,bien_cocido,30.86650672484563,17,ninguno,150.77062684309237,260,13.66,buena
120.65560016376324,blanco,medio,45.81823748468317,7,tomate,112.36782606176035,392,9.22,regular
123.74650423614597,ajonjoli,crudo,11.24034529646968,8,ninguno,152.7326176280407,357,8.62,excelente
98.25676518189039,ajonjoli,bien_cocido,29.678615795896654,8,lechuga,58.315312754015366,299,13.14,mala
183.02754104051104,ajonjoli,medio,13.512376630846447,19,tomate,194.81526456625727,285,11.41,buena
198.9132784308367,integral,crudo,36.498376443186096,29,cebolla,132.03015501092347,325,10.66,buena
223.5946254101583,ajonjoli,medio,48.53911080974521,13,cebolla,123.84728175482518,278,14.24,mala
102.01969371254044,integral,crudo,48.91324127519531,12,tomate,154.18865592929532,258,5.17,regular
91.43576034248707,blanco,medio,44.859185662378515,20,lechuga,178.33971411085594,461,7.28,mala
238.4137934415204,ajonjoli,medio,48.27681483515419,29,ninguno,141.48084817212353,423,7.45,excelente
230.9544883841911,blanco,bien_cocido,38.86653348888051,11,ninguno,85.4819522419673,413,10.44,excelente
90.12033543415856,blanco,bien_cocido,29.43947298979074,14,tomate,145.17105982886386,378,10.23,mala
108.03768652799897,blanco,crudo,21.19553506236075,23,lechuga,189.53071852362427,427,10.07,regular
103.07972745246755,ajonjoli,crudo,45.011524265455556,21,lechuga,72.65020964278993,479,5.13,buena
133.84974555958496,ajonjoli,medio,48.972710842424554,8,cebolla,135.14114963104413,439,5.77,buena
248.9681718185212,ajonjoli,bien_cocido,23.992116134295394,16,lechuga,72.18305280558579,383,5.8,regular
132.38669934433307,blanco,bien_cocido,33.93661360275003,17,tomate,136.9036757484272,408,10.88,mala
129.09743956897597,integral,medio,34.69699795885208,14,lechuga,165.03545787094743,490,11.89,buena
232.83969931111582,blanco,crudo,22.897764423777346,18,tomate,108.5196395256358,432,6.54,regular
98.94173654577472,blanco,crudo,20.31825668890101,14,ninguno,104.70347400633781,298,11.12,buena
143.86377479580676,blanco,crudo,47.46916815599785,23,cebolla,105.88581490874846,469,12.93,buena
111.51737194410286,blanco,medio,36.74309332529445,10,tomate,69.23196229082586,266,8.23,excelente
217.23147939519347,integral,crudo,49.903414972345125,6,ninguno,192.82135988142565,495,13.65,regular
104.7001073828065,integral,medio,29.73959814700637,15,tomate,96.52305439575227,450,13.55,mala
84.23540148803977,integral,bien_cocido,47.07029711255959,9,lechuga,171.48620859526056,400,11.86,regular
233.9095157135597,ajonjoli,bien_cocido,32.35923363403243,5,lechuga,105.04153703217176,369,9.66,regular
236.035502131626,integral,medio,26.44938312199978,25,lechuga,105.1095954970967,345,11.16,excelente
224.43834545316375,integral,medio,46.616301829510235,17,ninguno,196.0613077505455,271,13.22,mala
111.08622802587549,blanco,bien_cocido,12.03517005304549,8,ninguno,65.51503974798052,493,13.03,mala
136.25240825345247,ajonjoli,crudo,39.58520886130091,22,lechuga,69.53951617448976,359,14.18,excelente
96.77157165029942,ajonjoli,bien_cocido,40.06623416673845,27,lechuga,117.66656831253354,481,6.01,mala
